@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute outputs-1 {0,1,2,3,4,5,6,7,8,9,10,11,12}

@data
4921,'2018/02/09 22:46:44:380',35,478.462677,362.447815,38.849701,395.318176,356.097107,48.573421,343.720581,353.152405,59.5886,341.31485,368.697815,35.358147,313.700165,366.187164,36.347797,8
4922,'2018/02/09 22:46:44:430',35,478.213745,362.475647,38.872002,395.061798,356.195465,48.582684,343.363586,353.326141,59.591103,341.199219,368.802979,35.365631,313.611267,366.330688,36.369232,8
4923,'2018/02/09 22:46:44:480',35,478.035828,362.542725,38.89801,394.919006,356.344452,48.593327,343.16391,353.497375,59.605755,341.113007,368.837769,35.383255,313.526886,366.366943,36.388237,8
4924,'2018/02/09 22:46:44:530',35,478.171844,362.565216,38.946125,394.971497,356.446075,48.616096,343.043854,353.58252,59.624516,341.350281,368.921875,35.407753,313.716583,366.446533,36.394207,8
4925,'2018/02/09 22:46:44:580',35,478.287201,362.548889,38.985409,395.025757,356.483154,48.644234,342.997131,353.658997,59.648319,341.538055,368.916748,35.430496,313.875916,366.435272,36.402996,8
4926,'2018/02/09 22:46:44:631',35,478.300171,362.537811,39.021301,395.015533,356.439148,48.662056,342.850037,353.591583,59.660454,341.674866,368.87085,35.443291,313.986847,366.378479,36.406178,8
4927,'2018/02/09 22:46:56:064',36,396.935516,328.337433,48.089657,247.678802,346.969055,47.498814,167.35199,331.055084,53.034184,268.925903,340.39624,32.893242,243.614288,334.636536,31.924685,8
4928,'2018/02/09 22:46:56:114',36,397.509552,328.584534,48.09914,248.320068,346.80072,47.548836,167.733414,330.907715,53.048874,269.378815,340.741974,32.943947,243.995117,335.140198,31.955946,8
4929,'2018/02/09 22:46:56:164',36,397.806793,328.252747,48.078705,249.420334,346.769562,47.579529,168.410461,330.881592,53.086796,269.886139,341.136169,32.982971,244.419312,335.743774,31.980625,8
4930,'2018/02/09 22:46:56:214',36,398.047913,328.146423,48.168381,249.678772,347.194214,47.722301,168.679291,331.077637,53.094124,270.79837,341.320648,33.026695,245.326767,336.071838,32.014091,8
4931,'2018/02/09 22:46:56:264',36,398.621399,327.692139,48.215961,250.020889,347.720337,47.872421,169.023468,331.190125,53.111877,271.833466,341.612854,33.058083,246.353973,336.499939,32.044708,8
4932,'2018/02/09 22:46:56:314',36,398.985352,327.670898,48.188457,250.824615,348.161133,48.046085,170.306091,331.552917,53.179607,272.636047,341.951477,33.079453,247.018646,336.971558,32.087814,8
4933,'2018/02/09 22:46:56:365',36,399.063263,327.58252,48.145412,250.390411,348.778412,48.318428,170.739273,331.5177,53.239433,272.644989,342.215393,33.123047,246.943359,337.31781,32.144855,8
4934,'2018/02/09 22:46:56:415',36,399.939392,327.121338,48.335617,249.962357,349.370819,48.722687,169.520752,331.58078,53.448418,272.760712,342.529144,33.379639,246.978745,337.853729,32.380844,8
4935,'2018/02/09 22:46:56:464',36,400.838959,326.971375,48.462845,249.415329,349.835266,49.189186,168.706268,331.320862,53.559227,273.534393,342.837341,33.520451,247.653046,338.350769,32.509304,8
4936,'2018/02/09 22:46:56:514',36,401.565521,327.008179,48.526386,250.088165,350.165466,49.503193,168.455093,331.434143,53.734524,273.966431,343.516693,33.674713,247.895264,339.34198,32.658424,8
4937,'2018/02/09 22:46:56:565',36,401.959595,327.100616,48.550476,251.044876,350.46991,49.659016,168.141632,331.466003,53.87682,274.310425,343.928284,33.771492,248.053818,340.039917,32.76091,8
4938,'2018/02/09 22:46:56:615',36,402.825958,327.112976,48.650528,252.361526,351.046387,49.844944,167.735321,331.57077,54.005459,275.499969,344.307373,33.903,249.055222,340.763733,32.890293,8
4939,'2018/02/09 22:46:56:666',36,403.449921,327.405029,48.741627,253.2173,351.761658,49.926193,167.141464,331.39856,54.080479,276.359741,344.445801,33.989372,249.822098,341.127625,32.973976,8
4940,'2018/02/09 22:46:56:715',36,403.944672,327.590881,48.75145,254.945313,353.218475,49.775143,167.571671,331.555603,54.095932,277.383179,344.509644,34.002296,250.792282,341.355957,32.992973,8
4941,'2018/02/09 22:46:56:765',36,404.274567,327.680664,48.759113,256.666779,354.517456,49.457554,167.513687,331.540497,54.102097,277.807556,344.542511,34.018135,251.217331,341.458069,33.008125,8
4942,'2018/02/09 22:46:56:815',36,404.488159,328.112854,48.775333,262.240387,356.809021,48.435654,167.542618,331.389709,54.127888,278.50415,344.582428,34.040779,251.901291,341.614197,33.033619,8
4943,'2018/02/09 22:46:56:865',36,404.799835,328.17157,48.811646,265.843872,357.490784,47.982395,167.599518,331.30249,54.165306,279.40863,344.51947,34.074127,252.780319,341.708679,33.068283,8
4944,'2018/02/09 22:46:56:914',36,405.644043,327.635956,48.778759,268.748291,357.375854,47.811451,168.660568,331.708221,54.192684,280.692139,344.335144,34.083054,253.99382,341.746948,33.090683,8
4945,'2018/02/09 22:46:56:965',36,406.619141,327.285248,48.74741,271.627594,357.007324,47.643539,169.545654,331.767578,54.266777,281.732178,344.023987,34.134342,254.96875,341.63678,33.150909,8
4946,'2018/02/09 22:46:57:015',36,406.570496,327.601868,48.775597,273.410736,356.746216,47.519512,169.915421,331.835419,54.267818,282.477539,343.925476,34.145931,255.696457,341.672089,33.162468,8
4947,'2018/02/09 22:46:57:064',36,406.81488,327.513916,48.82431,275.596802,356.317932,47.416588,170.487808,331.876465,54.278786,283.560791,343.838501,34.177773,256.763702,341.760254,33.193344,8
4948,'2018/02/09 22:46:57:114',36,407.562286,327.165771,48.882111,277.535095,355.556885,47.421318,171.165558,331.825134,54.313129,284.772186,343.682373,34.242981,257.972595,341.788696,33.257484,8
4949,'2018/02/09 22:46:57:165',36,408.348145,326.750183,48.888973,279.2229,354.732971,47.408119,171.799713,331.573151,54.332512,285.742218,343.609283,34.282791,258.936462,341.842468,33.298172,8
4950,'2018/02/09 22:46:57:215',36,409.054749,326.410919,48.894711,281.049469,353.954407,47.343262,172.482208,331.303345,54.331436,286.852173,343.453125,34.30151,260.023376,341.808899,33.316673,8
4951,'2018/02/09 22:46:57:267',36,409.425476,326.368805,48.890881,282.393066,353.437012,47.275646,172.78981,331.182068,54.317619,287.601685,343.448669,34.303391,260.759949,341.899109,33.319519,8
4952,'2018/02/09 22:46:57:316',36,409.762695,326.356842,48.844742,283.405914,353.199524,47.182877,172.843796,331.078003,54.312336,288.02948,343.437378,34.278305,261.183167,341.930969,33.305004,8
4953,'2018/02/09 22:46:57:367',36,409.856506,326.561768,48.849895,284.217377,353.0448,47.119507,172.851608,331.161682,54.343315,288.310394,343.468079,34.288353,261.453735,341.969452,33.324516,8
4954,'2018/02/09 22:46:57:414',36,410.089294,326.826141,48.926403,284.920471,353.201111,47.113129,172.318222,331.237244,54.442329,288.520905,343.556702,34.358528,261.675995,342.06366,33.399689,8
4955,'2018/02/09 22:46:57:465',36,410.430054,326.828094,48.942726,285.665558,353.042725,47.102962,172.260025,331.169769,54.504719,288.771423,343.662384,34.399605,261.916138,342.195923,33.445076,8
4956,'2018/02/09 22:46:57:520',36,410.813721,326.738647,48.929077,286.822388,352.192688,47.16687,172.79718,330.883789,54.565136,289.46051,343.766846,34.421356,262.622131,342.364716,33.470634,8
4957,'2018/02/09 22:46:57:569',36,410.9617,326.68335,48.92802,287.086121,351.362915,47.271793,172.845917,330.828308,54.582924,289.723145,343.820221,34.428425,262.874268,342.452576,33.478683,8
4958,'2018/02/09 22:46:57:620',36,411.376099,326.815277,48.948269,287.095398,349.492554,47.677299,173.327118,330.958801,54.624653,290.343933,344.019104,34.473652,263.480591,342.729706,33.523987,8
4959,'2018/02/09 22:46:57:671',36,412.391327,327.923035,48.868847,288.023804,349.771179,47.782475,174.264938,332.567596,54.523609,291.678925,345.385071,34.390682,264.795319,344.186981,33.4403,8
4960,'2018/02/09 22:46:57:724',36,414.473328,329.955078,48.639065,290.138031,350.867889,47.794594,176.494293,335.001404,54.352211,293.875427,347.588013,34.188564,266.965454,346.460907,33.245926,8
4961,'2018/02/09 22:46:57:776',36,417.292969,332.702881,48.383041,292.358551,352.13092,47.793255,179.077286,337.770691,54.094997,296.598724,349.683472,33.906273,269.687622,348.526215,32.974648,8
4962,'2018/02/09 22:46:57:825',36,421.642761,334.898743,47.750519,296.270172,352.927917,47.609432,183.942505,339.779297,53.727345,300.037689,351.983429,33.428993,273.071533,350.810059,32.52396,8
4963,'2018/02/09 22:46:57:874',36,425.207672,336.787659,47.503204,299.839294,354.339233,47.481091,187.795227,341.991455,53.605434,303.167847,353.523621,33.223717,276.130768,352.357391,32.346443,8
4964,'2018/02/09 22:46:57:925',36,432.178467,338.87854,47.299351,307.054504,355.853302,47.430298,195.350693,344.154358,53.565731,309.621307,355.835052,33.148979,282.526489,354.583313,32.278748,8
4965,'2018/02/09 22:46:57:975',36,442.519806,340.866333,47.489429,316.641205,357.221802,47.735954,205.053833,346.22467,53.799797,319.109253,357.676453,33.396378,292.049225,356.295654,32.508381,8
4966,'2018/02/09 22:46:58:024',36,459.225067,341.032776,47.636105,331.417633,356.744751,48.33847,220.383102,344.853333,54.218842,333.450012,360.712524,33.951546,306.386292,359.368927,33.048561,8
4967,'2018/02/09 22:46:58:076',36,476.40918,341.703979,47.893055,347.868286,356.285461,48.94421,238.035843,346.331726,54.740147,349.153839,360.370026,34.284088,322.019409,358.86618,33.405399,8
4968,'2018/02/09 22:46:58:125',36,493.576477,341.986084,48.055618,362.264221,356.731934,49.547802,253.379669,347.554382,55.368629,362.766663,360.456726,34.740837,335.564453,358.760742,33.890438,8
4969,'2018/02/09 22:46:58:175',36,517.813721,342.468933,48.09911,385.596222,357.491821,50.096432,278.406952,349.119812,56.053192,384.331665,361.941406,35.190712,356.908722,360.269836,34.409603,8
4970,'2018/02/09 22:46:58:229',36,542.063354,343.404663,48.325596,407.25177,358.118744,50.674583,302.341522,350.754944,56.562874,406.065399,362.519592,35.609718,378.504242,360.655273,34.877266,8
4971,'2018/02/09 22:46:58:281',36,562.371582,343.462738,47.809837,426.290192,357.34613,51.269028,326.140045,352.359192,57.314636,421.544403,364.402618,36.023186,393.973694,362.365143,35.330276,8
4972,'2018/02/09 22:46:58:331',36,585.886353,343.539398,48.08585,445.846497,357.973755,52.174393,347.878876,354.667175,57.994263,441.835938,367.135101,36.760727,414.406311,364.976501,36.012894,8
4973,'2018/02/09 22:46:58:382',36,602.680908,343.663147,47.97382,460.533386,359.299225,52.527988,364.252319,356.757629,58.412426,455.534271,368.625977,37.044243,428.181274,366.249207,36.289696,8
4974,'2018/02/09 22:46:58:431',36,611.226929,342.807343,47.274261,471.122559,359.303558,52.14006,376.87442,357.30603,58.342373,463.351868,368.174408,36.655029,435.854584,365.767487,35.978767,8
4975,'2018/02/09 22:46:58:481',36,610.930725,342.630188,47.23938,473.610962,358.817261,51.88279,380.609558,356.944641,58.242008,464.991394,367.718567,36.459507,437.355499,365.334778,35.832024,8
4976,'2018/02/09 22:46:58:531',36,607.919006,342.458679,47.421616,472.268066,358.335022,51.785694,380.219025,356.607941,58.21386,463.808502,367.447662,36.495258,436.112915,365.019104,35.854145,8
4977,'2018/02/09 22:46:58:581',36,600.485596,342.079224,47.891815,463.768707,357.935181,52.039444,371.663574,356.328003,58.274319,457.699097,366.910156,36.699108,430.024841,364.433411,36.009541,8
4978,'2018/02/09 22:46:58:631',36,588.163025,340.564514,48.358658,449.295288,355.806152,52.284321,356.726227,354.136963,58.182449,446.739532,365.608337,36.860218,419.180359,363.06842,36.090858,8
4979,'2018/02/09 22:46:58:681',36,575.578064,339.051331,48.470158,435.038025,353.073944,52.22472,342.497162,351.815826,57.80938,435.391479,364.058838,36.72406,407.925812,361.46637,35.890339,8
4980,'2018/02/09 22:46:58:731',36,559.483032,337.521912,48.393417,418.043182,350.378235,51.877155,325.23584,349.960632,57.168396,421.041595,361.591858,36.282196,393.597168,358.956665,35.405571,8
4981,'2018/02/09 22:46:58:781',36,542.192688,337.229004,48.78001,399.451202,349.172791,51.717102,305.213959,349.108154,56.565739,406.610626,359.996948,36.062881,379.347076,357.244202,35.099648,8
4982,'2018/02/09 22:46:58:832',36,522.396729,338.699585,48.767529,378.599548,349.06189,51.258938,283.238647,348.218872,55.812817,387.796936,358.698303,35.613914,360.865814,355.406647,34.607147,8
4983,'2018/02/09 22:46:58:882',36,502.130981,339.303223,48.570969,359.087677,350.220459,50.981476,262.803406,348.861115,55.543259,368.217529,359.114319,35.297356,341.325989,355.713776,34.29985,8
4984,'2018/02/09 22:46:58:931',36,486.888062,338.41156,48.576748,344.427368,349.789917,50.90591,246.893707,348.236023,55.349186,354.373077,359.896576,35.248295,327.508667,356.680847,34.205326,8
4985,'2018/02/09 22:46:58:983',36,472.822235,338.449463,48.461792,331.816895,349.840393,50.576931,233.341614,348.782166,54.841755,342.901886,360.425537,34.896347,316.078217,357.334503,33.813637,8
4986,'2018/02/09 22:46:59:031',36,455.327087,340.11084,48.304073,317.611023,350.868286,50.103054,218.157623,349.998413,54.24305,329.016266,360.714966,34.363976,302.306885,357.523621,33.261131,8
4987,'2018/02/09 22:46:59:081',36,433.973389,343.093872,48.448654,300.892975,353.394592,49.795143,200.344376,352.200562,53.80653,311.95282,362.633942,34.172924,285.74292,359.065063,32.972546,8
4988,'2018/02/09 22:46:59:131',36,414.543182,344.206726,48.742874,284.863708,354.060669,49.801075,183.349365,352.086487,53.646347,296.122742,364.606445,34.324486,270.278046,360.918884,33.031635,8
4989,'2018/02/09 22:46:59:181',36,389.620087,343.675507,49.3787,260.763306,352.082703,50.01363,157.642715,347.878784,53.476616,273.956055,363.521851,34.61668,248.877289,359.453888,33.186531,8
4990,'2018/02/09 22:46:59:231',36,365.206482,342.43103,49.922646,236.334747,347.895142,50.043152,131.942291,339.458954,53.005707,251.974869,360.630127,34.699112,227.79924,355.956604,33.148819,8
4991,'2018/02/09 22:46:59:281',36,350.196106,341.457581,49.808395,225.090836,346.894897,49.853889,120.578979,338.399689,52.88628,239.688309,358.050842,34.41592,215.59082,353.092285,32.908627,8
4992,'2018/02/09 22:46:59:331',36,336.50412,341.927643,49.534256,213.812134,344.022095,49.057201,109.764191,333.135315,51.813946,227.806076,354.209595,33.914337,206.167877,347.785767,32.187187,8
4993,'2018/02/09 22:46:59:382',36,324.516785,343.148376,49.7995,203.331818,343.083893,49.104984,100.363586,330.120667,51.675331,215.114136,353.905945,34.273949,195.553238,346.447083,32.377899,8
4994,'2018/02/09 22:46:59:431',36,318.162231,342.68866,50.220482,198.870056,343.012634,49.487404,96.441345,329.606842,52.023293,208.379196,356.26886,35.036545,188.491821,348.954529,33.133812,8
4995,'2018/02/09 22:46:59:482',36,317.133514,342.972961,50.413906,199.152664,343.620331,49.582867,96.587128,330.161987,52.129166,206.295898,357.112305,35.517712,187.305786,349.601257,33.508583,8
4996,'2018/02/09 22:46:59:532',36,319.784058,343.186554,50.725903,202.021957,344.223083,49.805866,99.526276,331.27359,52.371586,208.464539,357.083679,35.879044,189.88504,349.41629,33.849861,8
4997,'2018/02/09 22:46:59:581',36,329.391296,342.208191,50.814632,212.013245,344.493103,49.925091,109.657684,332.946991,52.736103,216.435181,356.069305,36.170597,198.455566,348.207275,34.087101,8
4998,'2018/02/09 22:46:59:632',36,344.017273,338.975342,50.959072,228.765091,344.265686,50.375763,126.006622,335.807495,53.50824,231.381531,356.466248,36.73872,212.268677,349.246094,34.676746,8
4999,'2018/02/09 22:46:59:681',36,363.102112,336.696777,51.925709,247.862946,343.594727,51.592697,145.261642,337.57074,54.938236,249.488297,355.444397,37.923458,229.390152,348.50943,35.940498,8
5000,'2018/02/09 22:46:59:732',36,385.378479,335.059204,52.583538,266.337006,342.92804,52.662724,163.947815,337.611603,56.214993,266.709839,353.860138,38.782246,245.665466,346.994354,36.923355,8
5001,'2018/02/09 22:46:59:781',36,407.692902,332.769043,52.946007,286.934692,341.118164,53.383934,184.377045,336.1828,57.079536,287.268372,352.138092,39.193962,264.810669,345.724182,37.491173,8
5002,'2018/02/09 22:46:59:831',36,434.54248,329.284058,53.070019,313.358612,338.332642,54.077538,211.104385,333.772034,58.05526,311.924194,350.953064,39.733391,288.122253,345.161255,38.172523,8
5003,'2018/02/09 22:46:59:882',36,462.403259,326.938477,53.311298,339.153534,335.439331,54.728695,237.45195,330.56958,58.978745,336.788483,346.39563,39.987186,311.825745,340.708923,38.658997,8
5004,'2018/02/09 22:46:59:932',36,489.062073,322.712616,54.556541,361.89801,332.165771,56.164425,259.833801,327.391479,60.234131,361.089813,345.142944,41.392059,336.593445,339.716736,39.902218,8
5005,'2018/02/09 22:46:59:981',36,512.714966,320.571045,54.544289,382.905304,330.687073,56.679279,281.54071,326.044739,60.991005,379.672791,344.058472,41.878151,355.220856,338.591431,40.388809,8
5006,'2018/02/09 22:47:00:033',36,541.379639,317.456177,54.030861,411.961029,326.76416,57.062157,312.617584,322.285889,61.833832,404.634033,342.418945,42.177776,379.056091,337.395935,40.891121,8
5007,'2018/02/09 22:47:00:082',36,570.157227,316.161407,53.645638,441.493317,325.039063,57.172623,343.815582,321.185669,62.301418,431.226715,340.14505,42.126244,404.746948,335.237579,41.082962,8
5008,'2018/02/09 22:47:00:133',36,596.294312,315.741821,53.267841,468.210999,323.738892,57.489922,373.560333,320.296326,63.065941,453.440491,338.856354,42.405758,427.20639,333.611511,41.416359,8
5009,'2018/02/09 22:47:00:181',36,615.286682,316.54541,53.063572,487.138977,326.073975,57.747673,394.582245,322.641724,63.644176,470.202515,339.018555,42.363041,444.023071,333.474854,41.483429,8
5010,'2018/02/09 22:47:00:231',36,636.144409,317.216492,52.788681,507.666504,328.460266,58.045647,418.43573,323.484406,64.305779,488.662354,337.890167,42.221519,462.357971,332.013794,41.569016,8
5011,'2018/02/09 22:47:00:281',36,651.009277,317.677887,52.623203,520.979614,331.036011,58.196571,434.87381,324.440308,64.583282,502.102203,337.056183,42.01413,476.052612,330.750793,41.463951,8
5012,'2018/02/09 22:47:00:331',36,663.674683,317.999084,52.503674,531.854553,331.880859,58.274197,449.242096,323.573914,64.784065,512.998535,334.3396,41.837978,487.536438,327.36322,41.385292,8
5013,'2018/02/09 22:47:00:381',36,674.141968,318.094604,52.262882,540.876282,332.107422,58.201397,461.136597,323.134094,64.772125,522.481079,332.335144,41.570332,497.593689,324.919495,41.16856,8
